32731;572;71;NULL
32732;572;65;NULL
32733;572;6;NULL
32734;572;196;NULL
32735;572;9;NULL
32736;572;10;NULL
32737;572;198;NULL
32738;572;72;NULL
32739;572;193;NULL
32740;572;13;NULL
32741;572;14;NULL
32742;572;75;NULL
32743;572;21;NULL
32744;572;92;NULL
32745;572;147;NULL
32746;572;148;NULL
32747;572;30;NULL
32748;572;34;NULL
32749;572;174;NULL
32750;572;96;NULL
32751;572;36;NULL
32752;572;173;NULL
32753;572;172;NULL
32754;572;191;NULL
32755;572;189;NULL
32756;572;59;NULL
32757;572;179;NULL
32758;572;177;NULL
32759;572;63;NULL
32760;572;60;NULL
32761;1648;69;NULL
32762;1648;139;NULL
32763;1648;71;NULL
32764;1648;6;NULL
32765;1648;78;NULL
32766;1648;14;NULL
32767;1648;74;NULL
32768;1648;152;NULL
32769;1648;156;NULL
32770;1648;21;NULL
32771;1648;159;NULL
32772;1648;92;NULL
32773;1648;34;NULL
32774;1648;100;NULL
32775;1648;101;NULL
32776;1648;168;NULL
32777;1648;36;NULL
32778;1648;172;NULL
32779;1648;110;NULL
32780;1648;44;NULL
32781;1648;190;NULL
32782;1648;127;NULL
32783;1648;179;NULL
32784;1648;125;NULL
32785;1648;57;NULL
32786;1648;177;NULL
32787;1648;63;NULL
32788;1648;123;NULL
32789;1648;183;NULL
32790;1648;62;NULL
32791;569;70;NULL
32792;569;3;NULL
32793;569;66;NULL
32794;569;8;NULL
32795;569;197;NULL
32796;569;77;NULL
32797;569;10;NULL
32798;569;85;NULL
32799;569;21;NULL
32800;569;20;NULL
32801;569;24;NULL
32802;569;95;NULL
32803;569;91;NULL
32804;569;30;NULL
32805;569;168;NULL
32806;569;173;NULL
32807;569;37;NULL
32808;569;46;NULL
32809;569;47;NULL
32810;569;166;NULL
32811;569;165;NULL
32812;569;185;NULL
32813;569;116;NULL
32814;569;191;NULL
32815;569;189;NULL
32816;569;52;NULL
32817;569;57;NULL
32818;569;124;NULL
32819;569;122;NULL
32820;569;61;NULL
32821;31;136;NULL
32822;31;4;NULL
32823;31;131;NULL
32824;31;192;NULL
32825;31;73;NULL
32826;31;74;NULL
32827;31;14;NULL
32828;31;152;NULL
32829;31;159;NULL
32830;31;89;NULL
32831;31;88;NULL
32832;31;103;NULL
32833;31;168;NULL
32834;31;33;NULL
32835;31;101;NULL
32836;31;175;NULL
32837;31;174;NULL
32838;31;165;NULL
32839;31;104;NULL
32840;31;187;NULL
32841;31;50;NULL
32842;31;55;NULL
32843;31;54;NULL
32844;31;127;NULL
32845;31;178;NULL
32846;31;59;NULL
32847;31;125;NULL
32848;31;123;NULL
32849;31;62;NULL
32850;31;181;NULL
32851;1135;65;NULL
32852;1135;67;NULL
32853;1135;76;NULL
32854;1135;129;NULL
32855;1135;196;NULL
32856;1135;128;NULL
32857;1135;131;NULL
32858;1135;198;NULL
32859;1135;133;NULL
32860;1135;72;NULL
32861;1135;135;NULL
32862;1135;16;NULL
32863;1135;81;NULL
32864;1135;80;NULL
32865;1135;23;NULL
32866;1135;25;NULL
32867;1135;26;NULL
32868;1135;147;NULL
32869;1135;31;NULL
32870;1135;161;NULL
32871;1135;108;NULL
32872;1135;41;NULL
32873;1135;106;NULL
32874;1135;165;NULL
32875;1135;116;NULL
32876;1135;113;NULL
32877;1135;182;NULL
32878;1135;62;NULL
32879;1135;183;NULL
32880;1135;121;NULL
32881;1611;138;NULL
32882;1611;71;NULL
32883;1611;141;NULL
32884;1611;8;NULL
32885;1611;130;NULL
32886;1611;11;NULL
32887;1611;72;NULL
32888;1611;73;NULL
32889;1611;85;NULL
32890;1611;152;NULL
32891;1611;17;NULL
32892;1611;25;NULL
32893;1611;95;NULL
32894;1611;26;NULL
32895;1611;171;NULL
32896;1611;103;NULL
32897;1611;175;NULL
32898;1611;99;NULL
32899;1611;46;NULL
32900;1611;106;NULL
32901;1611;47;NULL
32902;1611;118;NULL
32903;1611;55;NULL
32904;1611;190;NULL
32905;1611;115;NULL
32906;1611;112;NULL
32907;1611;178;NULL
32908;1611;59;NULL
32909;1611;58;NULL
32910;1611;57;NULL
32911;512;137;NULL
32912;512;68;NULL
32913;512;2;NULL
32914;512;138;NULL
32915;512;141;NULL
32916;512;65;NULL
32917;512;66;NULL
32918;512;130;NULL
32919;512;192;NULL
32920;512;194;NULL
32921;512;153;NULL
32922;512;19;NULL
32923;512;87;NULL
32924;512;91;NULL
32925;512;151;NULL
32926;512;100;NULL
32927;512;32;NULL
32928;512;168;NULL
32929;512;175;NULL
32930;512;99;NULL
32931;512;111;NULL
32932;512;161;NULL
32933;512;40;NULL
32934;512;166;NULL
32935;512;165;NULL
32936;512;105;NULL
32937;512;51;NULL
32938;512;187;NULL
32939;512;54;NULL
32940;512;179;NULL
32941;1613;3;NULL
32942;1613;64;NULL
32943;1613;133;NULL
32944;1613;195;NULL
32945;1613;15;NULL
32946;1613;75;NULL
32947;1613;16;NULL
32948;1613;158;NULL
32949;1613;144;NULL
32950;1613;92;NULL
32951;1613;145;NULL
32952;1613;146;NULL
32953;1613;147;NULL
32954;1613;28;NULL
32955;1613;38;NULL
32956;1613;175;NULL
32957;1613;172;NULL
32958;1613;163;NULL
32959;1613;40;NULL
32960;1613;109;NULL
32961;1613;41;NULL
32962;1613;166;NULL
32963;1613;45;NULL
32964;1613;55;NULL
32965;1613;190;NULL
32966;1613;189;NULL
32967;1613;112;NULL
32968;1613;178;NULL
32969;1613;59;NULL
32970;1613;63;NULL
32971;1131;137;NULL
32972;1131;136;NULL
32973;1131;2;NULL
32974;1131;138;NULL
32975;1131;71;NULL
32976;1131;65;NULL
32977;1131;198;NULL
32978;1131;79;NULL
32979;1131;14;NULL
32980;1131;74;NULL
32981;1131;134;NULL
32982;1131;85;NULL
32983;1131;156;NULL
32984;1131;80;NULL
32985;1131;82;NULL
32986;1131;159;NULL
32987;1131;144;NULL
32988;1131;92;NULL
32989;1131;29;NULL
32990;1131;149;NULL
32991;1131;150;NULL
32992;1131;151;NULL
32993;1131;34;NULL
32994;1131;173;NULL
32995;1131;36;NULL
32996;1131;110;NULL
32997;1131;161;NULL
32998;1131;41;NULL
32999;1131;184;NULL
33000;1131;114;NULL
33001;1614;137;NULL
33002;1614;71;NULL
33003;1614;8;NULL
33004;1614;128;NULL
33005;1614;10;NULL
33006;1614;133;NULL
33007;1614;195;NULL
33008;1614;16;NULL
33009;1614;18;NULL
33010;1614;155;NULL
33011;1614;82;NULL
33012;1614;25;NULL
33013;1614;95;NULL
33014;1614;30;NULL
33015;1614;102;NULL
33016;1614;169;NULL
33017;1614;33;NULL
33018;1614;175;NULL
33019;1614;98;NULL
33020;1614;172;NULL
33021;1614;162;NULL
33022;1614;166;NULL
33023;1614;190;NULL
33024;1614;53;NULL
33025;1614;112;NULL
33026;1614;178;NULL
33027;1614;57;NULL
33028;1614;124;NULL
33029;1614;180;NULL
33030;1614;181;NULL
33031;1600;139;NULL
33032;1600;71;NULL
33033;1600;140;NULL
33034;1600;198;NULL
33035;1600;130;NULL
33036;1600;12;NULL
33037;1600;73;NULL
33038;1600;134;NULL
33039;1600;153;NULL
33040;1600;155;NULL
33041;1600;86;NULL
33042;1600;81;NULL
33043;1600;159;NULL
33044;1600;25;NULL
33045;1600;89;NULL
33046;1600;28;NULL
33047;1600;32;NULL
33048;1600;39;NULL
33049;1600;36;NULL
33050;1600;172;NULL
33051;1600;163;NULL
33052;1600;40;NULL
33053;1600;46;NULL
33054;1600;47;NULL
33055;1600;105;NULL
33056;1600;187;NULL
33057;1600;184;NULL
33058;1600;52;NULL
33059;1600;125;NULL
33060;1600;123;NULL
33061;526;3;NULL
33062;526;141;NULL
33063;526;140;NULL
33064;526;200;NULL
33065;526;197;NULL
33066;526;9;NULL
33067;526;199;NULL
33068;526;131;NULL
33069;526;198;NULL
33070;526;12;NULL
33071;526;193;NULL
33072;526;157;NULL
33073;526;22;NULL
33074;526;146;NULL
33075;526;149;NULL
33076;526;31;NULL
33077;526;39;NULL
33078;526;42;NULL
33079;526;163;NULL
33080;526;162;NULL
33081;526;161;NULL
33082;526;160;NULL
33083;526;46;NULL
33084;526;44;NULL
33085;526;45;NULL
33086;526;186;NULL
33087;526;184;NULL
33088;526;189;NULL
33089;526;58;NULL
33090;526;176;NULL
33091;1604;1;NULL
33092;1604;136;NULL
33093;1604;71;NULL
33094;1604;65;NULL
33095;1604;197;NULL
33096;1604;76;NULL
33097;1604;77;NULL
33098;1604;131;NULL
33099;1604;11;NULL
33100;1604;193;NULL
33101;1604;14;NULL
33102;1604;135;NULL
33103;1604;75;NULL
33104;1604;194;NULL
33105;1604;152;NULL
33106;1604;84;NULL
33107;1604;158;NULL
33108;1604;22;NULL
33109;1604;95;NULL
33110;1604;171;NULL
33111;1604;35;NULL
33112;1604;174;NULL
33113;1604;96;NULL
33114;1604;46;NULL
33115;1604;167;NULL
33116;1604;184;NULL
33117;1604;48;NULL
33118;1604;185;NULL
33119;1604;112;NULL
33120;1604;60;NULL
33121;1122;68;NULL
33122;1122;69;NULL
33123;1122;64;NULL
33124;1122;5;NULL
33125;1122;142;NULL
33126;1122;7;NULL
33127;1122;76;NULL
33128;1122;77;NULL
33129;1122;73;NULL
33130;1122;14;NULL
33131;1122;15;NULL
33132;1122;134;NULL
33133;1122;85;NULL
33134;1122;153;NULL
33135;1122;20;NULL
33136;1122;159;NULL
33137;1122;148;NULL
33138;1122;102;NULL
33139;1122;35;NULL
33140;1122;103;NULL
33141;1122;47;NULL
33142;1122;105;NULL
33143;1122;119;NULL
33144;1122;49;NULL
33145;1122;185;NULL
33146;1122;55;NULL
33147;1122;59;NULL
33148;1122;124;NULL
33149;1122;56;NULL
33150;1122;183;NULL
33151;523;137;NULL
33152;523;68;NULL
33153;523;139;NULL
33154;523;2;NULL
33155;523;197;NULL
33156;523;199;NULL
33157;523;78;NULL
33158;523;79;NULL
33159;523;73;NULL
33160;523;14;NULL
33161;523;85;NULL
33162;523;84;NULL
33163;523;156;NULL
33164;523;20;NULL
33165;523;23;NULL
33166;523;82;NULL
33167;523;93;NULL
33168;523;94;NULL
33169;523;89;NULL
33170;523;34;NULL
33171;523;171;NULL
33172;523;41;NULL
33173;523;160;NULL
33174;523;167;NULL
33175;523;104;NULL
33176;523;44;NULL
33177;523;118;NULL
33178;523;188;NULL
33179;523;59;NULL
33180;523;56;NULL
33181;532;137;NULL
33182;532;2;NULL
33183;532;8;NULL
33184;532;199;NULL
33185;532;78;NULL
33186;532;198;NULL
33187;532;130;NULL
33188;532;133;NULL
33189;532;194;NULL
33190;532;156;NULL
33191;532;157;NULL
33192;532;158;NULL
33193;532;145;NULL
33194;532;149;NULL
33195;532;91;NULL
33196;532;102;NULL
33197;532;103;NULL
33198;532;39;NULL
33199;532;161;NULL
33200;532;109;NULL
33201;532;107;NULL
33202;532;104;NULL
33203;532;165;NULL
33204;532;50;NULL
33205;532;49;NULL
33206;532;113;NULL
33207;532;189;NULL
33208;532;176;NULL
33209;532;63;NULL
33210;532;121;NULL
33211;535;143;NULL
33212;535;196;NULL
33213;535;77;NULL
33214;535;128;NULL
33215;535;130;NULL
33216;535;72;NULL
33217;535;73;NULL
33218;535;134;NULL
33219;535;152;NULL
33220;535;85;NULL
33221;535;84;NULL
33222;535;157;NULL
33223;535;144;NULL
33224;535;145;NULL
33225;535;27;NULL
33226;535;146;NULL
33227;535;90;NULL
33228;535;100;NULL
33229;535;99;NULL
33230;535;36;NULL
33231;535;41;NULL
33232;535;47;NULL
33233;535;44;NULL
33234;535;119;NULL
33235;535;49;NULL
33236;535;116;NULL
33237;535;55;NULL
33238;535;114;NULL
33239;535;113;NULL
33240;535;123;NULL
33241;1628;68;NULL
33242;1628;69;NULL
33243;1628;2;NULL
33244;1628;70;NULL
33245;1628;77;NULL
33246;1628;12;NULL
33247;1628;72;NULL
33248;1628;195;NULL
33249;1628;20;NULL
33250;1628;157;NULL
33251;1628;25;NULL
33252;1628;146;NULL
33253;1628;29;NULL
33254;1628;170;NULL
33255;1628;175;NULL
33256;1628;99;NULL
33257;1628;39;NULL
33258;1628;174;NULL
33259;1628;173;NULL
33260;1628;172;NULL
33261;1628;43;NULL
33262;1628;41;NULL
33263;1628;167;NULL
33264;1628;166;NULL
33265;1628;119;NULL
33266;1628;49;NULL
33267;1628;52;NULL
33268;1628;178;NULL
33269;1628;57;NULL
33270;1628;120;NULL
33271;1631;137;NULL
33272;1631;2;NULL
33273;1631;197;NULL
33274;1631;128;NULL
33275;1631;11;NULL
33276;1631;130;NULL
33277;1631;152;NULL
33278;1631;17;NULL
33279;1631;82;NULL
33280;1631;93;NULL
33281;1631;145;NULL
33282;1631;92;NULL
33283;1631;148;NULL
33284;1631;29;NULL
33285;1631;88;NULL
33286;1631;150;NULL
33287;1631;90;NULL
33288;1631;30;NULL
33289;1631;102;NULL
33290;1631;101;NULL
33291;1631;174;NULL
33292;1631;96;NULL
33293;1631;104;NULL
33294;1631;115;NULL
33295;1631;112;NULL
33296;1631;125;NULL
33297;1631;123;NULL
33298;1631;183;NULL
33299;1631;121;NULL
33300;1631;180;NULL
33301;1145;68;NULL
33302;1145;64;NULL
33303;1145;76;NULL
33304;1145;8;NULL
33305;1145;79;NULL
33306;1145;198;NULL
33307;1145;12;NULL
33308;1145;84;NULL
33309;1145;86;NULL
33310;1145;21;NULL
33311;1145;80;NULL
33312;1145;158;NULL
33313;1145;23;NULL
33314;1145;92;NULL
33315;1145;26;NULL
33316;1145;31;NULL
33317;1145;170;NULL
33318;1145;169;NULL
33319;1145;38;NULL
33320;1145;98;NULL
33321;1145;36;NULL
33322;1145;37;NULL
33323;1145;41;NULL
33324;1145;106;NULL
33325;1145;107;NULL
33326;1145;44;NULL
33327;1145;49;NULL
33328;1145;52;NULL
33329;1145;56;NULL
33330;1145;62;NULL
33331;52;5;NULL
33332;52;77;NULL
33333;52;9;NULL
33334;52;193;NULL
33335;52;192;NULL
33336;52;75;NULL
33337;52;17;NULL
33338;52;18;NULL
33339;52;159;NULL
33340;52;144;NULL
33341;52;148;NULL
33342;52;29;NULL
33343;52;149;NULL
33344;52;150;NULL
33345;52;31;NULL
33346;52;30;NULL
33347;52;171;NULL
33348;52;168;NULL
33349;52;98;NULL
33350;52;97;NULL
33351;52;41;NULL
33352;52;167;NULL
33353;52;105;NULL
33354;52;118;NULL
33355;52;52;NULL
33356;52;178;NULL
33357;52;59;NULL
33358;52;58;NULL
33359;52;57;NULL
33360;52;183;NULL
33361;1144;136;NULL
33362;1144;139;NULL
33363;1144;3;NULL
33364;1144;5;NULL
33365;1144;66;NULL
33366;1144;9;NULL
33367;1144;10;NULL
33368;1144;198;NULL
33369;1144;192;NULL
33370;1144;194;NULL
33371;1144;15;NULL
33372;1144;154;NULL
33373;1144;86;NULL
33374;1144;21;NULL
33375;1144;158;NULL
33376;1144;145;NULL
33377;1144;91;NULL
33378;1144;30;NULL
33379;1144;33;NULL
33380;1144;98;NULL
33381;1144;162;NULL
33382;1144;44;NULL
33383;1144;48;NULL
33384;1144;191;NULL
33385;1144;112;NULL
33386;1144;59;NULL
33387;1144;179;NULL
33388;1144;63;NULL
33389;1144;122;NULL
33390;1144;121;NULL
33391;530;137;NULL
33392;530;141;NULL
33393;530;66;NULL
33394;530;142;NULL
33395;530;129;NULL
33396;530;9;NULL
33397;530;77;NULL
33398;530;12;NULL
33399;530;192;NULL
33400;530;152;NULL
33401;530;153;NULL
33402;530;80;NULL
33403;530;20;NULL
33404;530;82;NULL
33405;530;22;NULL
33406;530;144;NULL
33407;530;95;NULL
33408;530;147;NULL
33409;530;30;NULL
33410;530;34;NULL
33411;530;169;NULL
33412;530;37;NULL
33413;530;111;NULL
33414;530;43;NULL
33415;530;166;NULL
33416;530;105;NULL
33417;530;59;NULL
33418;530;177;NULL
33419;530;63;NULL
33420;530;122;NULL
33421;543;69;NULL
33422;543;136;NULL
33423;543;1;NULL
33424;543;3;NULL
33425;543;140;NULL
33426;543;143;NULL
33427;543;10;NULL
33428;543;130;NULL
33429;543;72;NULL
33430;543;74;NULL
33431;543;16;NULL
33432;543;155;NULL
33433;543;21;NULL
33434;543;95;NULL
33435;543;146;NULL
33436;543;89;NULL
33437;543;150;NULL
33438;543;168;NULL
